title,artist,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Born Slippy - Original Mix,Yves Deruyter,2QVPdMJdLAdCenGzDjhNnB,techno,0.459,0.727,10,-13.071,1,0.0352,0.0152,0.855,0.111,0.0388,140.003
Horizon - Cyrex Radio Mix,Hi-Jackers Space,0LRN7XosRL9Nu48gSr4kKQ,techno,0.674,0.822,0,-7.097,0,0.04,0.0122,0.7,0.106,0.19,135.013
Brainchild - Original,Nostrum,0kmy0Dyx4AMuh0VeB8ENcE,techno,0.793,0.91,11,-9.29,1,0.141,0.254,0.923,0.085,0.304,165.009
Theme from Magnum - Radio Edit,Celvin Rotane,5j4Nb718ODpwijtRMZH7Q9,techno,0.842,0.761,10,-9.375,1,0.0356,0.0867,0.0713,0.0654,0.97,129.094
S-Express (Radio Express),Phil Fuldner,3wdGYEv0IYQKHK6GU8wWrd,techno,0.603,0.927,9,-10.357,1,0.0429,0.000644,0.922,0.332,0.778,128.289
Gecko (Overdrive) - Radio Edit,"Oliver Heldens, Becky Hill",483XiZ5o13Cc1zoWV7jGml,techno,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15e-05,0.336,0.76,124.959
Bullet in the Gun - Radio Edit,Planet Perfecto,0Em3p5j0OuOSi7iraNq8iG,techno,0.555,0.988,6,-5.739,1,0.0637,0.000353,0.00123,0.355,0.309,136.982
Yesterday (Silence) - ATB Remix,"York, Alaska, ATB",0L98K5xZ1X5T8Q9X3mdIMa,techno,0.801,0.65,4,-6.967,1,0.0877,0.1,0.89,0.0606,0.34,141.022
Sincere 2005 - Smith & Pledger Radio Edit,Firewall,3YBje1kMl2qIFghM52SDwK,techno,0.563,0.898,6,-9.44,0,0.0384,0.000148,0.891,0.699,0.483,138.002
Power Of American Natives 2009 - Jam El Mar 2009 Mix,Dance 2 Trance,5rJ3GsssKGdeeWeU3IFZ91,techno,0.65,0.931,11,-6.13,0,0.033,0.00276,0.747,0.366,0.473,135.025
King Of My Castle - Rowald Steyn Remix,"Wamdue Project, Rowald Steyn",46rKQx36mXAFSaF7L6epOg,techno,0.8,0.862,8,-4.977,1,0.062,0.0631,4.51e-05,0.174,0.882,129.96
Ritmo Infernal - La Fiesta! (Single Mix),D.O.N.S.,3HPwwgTbalMkYbpPXap5GU,techno,0.782,0.722,6,-8.037,1,0.0331,0.00128,0.0851,0.0306,0.632,137.991
Kackvogel - Original Mix,Solomun,031AIGrfnhZYJxegTuYw9W,techno,0.875,0.745,7,-10.156,1,0.0466,0.208,0.449,0.0749,0.365,117.995
Access - Original Mix,"DJ Misjah, DJ Tim",5MSvXDX2bhpxMf31WGoQIL,techno,0.654,0.934,9,-10.835,0,0.05,0.00445,0.61,0.0691,0.11,140.878
La La Land - Original Mix,Green Velvet,2StIhG0JtA58hIRwepl9Us,techno,0.865,0.534,9,-5.277,1,0.0755,0.00124,0.00474,0.0413,0.953,127.611
Kaltes Klares Wasser,Chicks On Speed,66qPEZiFX5NSZC7ype0eRg,techno,0.913,0.529,7,-7.758,1,0.215,0.00178,0.0247,0.274,0.557,136.607
I Wanna be a Hippy - Radio Mix,Technohead,3RIPlXog3YA4qpz8MfyCba,techno,0.714,0.924,8,-7.787,1,0.0518,0.104,0.676,0.0652,0.496,177.419
Transfiguration - Original Mix,Dave Davis,15laFCiRCyNmQgCueOG57I,techno,0.601,0.812,11,-9.088,0,0.0446,0.00275,0.922,0.503,0.461,164.125
The Sound Of E - Extended Energy Mix,Ultra Shock,1LAFrdffczkrwvzrj0gQm4,techno,0.684,0.954,5,-10.211,0,0.0719,0.0364,0.919,0.086,0.0978,142.059
The Sound - Psycho Mix,De Donatis,7oML530257GL8Tas3iUjJp,techno,0.771,0.76,11,-9.344,0,0.0541,0.00483,0.85,0.0672,0.158,135.872
Take Off! - Radio Cut,Raver's Nature,5XoHWJ9wvO5xSxV5c0Fh2u,techno,0.596,0.914,8,-10.946,1,0.0425,0.000544,0.68,0.176,0.256,134.995
Wicked Plasticmen,AWeX,3MKF7yfrLyyXOH0GaXo0no,techno,0.763,0.974,4,-9.405,1,0.0744,0.0896,0.773,0.173,0.398,137.84
Child Of The Universe - UK-Radio Mix,Taucher,2gAAKtda9v3FqCXXQHSgHk,techno,0.58,0.623,0,-13.048,1,0.0344,0.061,0.568,0.364,0.201,138.842
The Real Life,Super3,02TaGQZsRELViRutlIgFFr,techno,0.617,0.903,10,-7.259,1,0.0376,0.00263,0.517,0.315,0.687,129.0
American Dream,Super3,7zPfNOy59faT9Rgvji2lcA,techno,0.729,0.881,0,-6.379,1,0.0296,0.0045,0.825,0.0628,0.359,127.979
The Whistle Song,DJ Aligator,4y89XWxLbkjH5Y3b7ld825,techno,0.834,0.913,11,-7.28,0,0.0354,0.00144,0.00466,0.108,0.903,139.982
Chakalaka - Single Edit,Wippenberg,1WvOFNaKHuQwLbu7OAqBpZ,techno,0.547,0.87,4,-8.605,1,0.05,0.00756,0.927,0.0959,0.0343,127.974
Back to Earth - 7” Mix,Cosmic Gate,485gWFQmTRCe1ntG4rKglq,techno,0.58,0.956,11,-5.321,0,0.0754,0.0336,0.401,0.0867,0.172,138.045
Anahera,"Ferry Corsten, Gouryella",6eii24yqZ9W2o4FqntpndH,techno,0.398,0.964,7,-6.368,1,0.043,0.000166,0.961,0.153,0.0362,131.998
Neurodancer - Original Mix,Wippenberg,06fUniAO3k9HrkNDCMkUsD,techno,0.655,0.872,8,-7.237,1,0.0402,0.00853,0.837,0.105,0.118,150.016
Magic Carpet Ride,Mighty Dub Katz,4bVqQy9NOtwLjHIWlK7rW5,techno,0.852,0.937,6,-5.961,0,0.0465,0.00437,0.923,0.122,0.847,128.693
ResuRection (Radio Edit),PPK,3OiJdvf2lfiUNbUIAH5Va9,techno,0.573,0.901,2,-5.378,0,0.031,0.0266,0.335,0.637,0.558,139.984
Pitchin' (In Every Direction) - Vocal Radio Edit,Hi-Gate,6lwB9AP47zzB0LjKIJYyr4,techno,0.735,0.925,6,-7.462,0,0.0903,0.000541,0.346,0.106,0.468,138.05
Swamp Thing,The Grid,5NmErhuCYjDci9opnT0kAR,techno,0.666,0.946,2,-8.652,1,0.0385,0.00173,0.878,0.0546,0.671,134.812
Reach Up (Papa's Got a Brand New Pig Bag) - Radio Edit,Perfecto Allstarz,2jyHsIbkwzf1FWiOX2bowP,techno,0.668,0.901,10,-5.819,0,0.0361,0.00132,0.865,0.209,0.806,136.121
Happiness - Radio Edit,Sound De-Zign,1Tkbiaof7EUHcx24SyKia8,techno,0.717,0.916,11,-7.356,0,0.0704,0.000733,0.00444,0.052,0.969,137.005
Synth & Strings - Radio Edit,Yomanda,1qn2KWEzSmxmBjqlp9iF5d,techno,0.631,0.995,11,-8.59,0,0.05,0.0151,0.898,0.0525,0.613,138.5
Anthem #3 - D.J. Cerla Floorfiller Mix,Floorfilla,0LqtcdC709BOcBKmwRMoUo,techno,0.66,0.944,9,-8.923,1,0.0543,0.00172,0.822,0.089,0.772,132.088
Open Sesame,Leila K,1KRtcWanxUsWBzwf7Hpnow,techno,0.773,0.907,6,-7.679,0,0.141,0.000543,0.000681,0.0896,0.693,145.964
Hypnotic Tango - Club Mix,Master Blaster,4pwPYgbWRXdkluysUN2hV4,techno,0.728,0.927,3,-8.487,1,0.036,0.0212,0.799,0.097,0.77,134.997
Billig,Die Boxenluder,6AhgcjMBhLjaHbtAq6rmqK,techno,0.838,1.0,10,-5.063,1,0.0904,0.00664,0.282,0.0901,0.216,138.017
Groovejet,Spiller,2KeAqVOxKLU4XyPLcHTL2h,techno,0.794,0.595,9,-9.125,0,0.0715,0.000496,0.121,0.353,0.681,123.008
Sputnik (D.O.N.S. Club Mix),D.O.N.S.,41UaUi0UJWd6CifodVUfoF,techno,0.807,0.959,11,-7.228,0,0.0556,0.00158,0.665,0.546,0.463,137.99
Houseshaker (Radio Mix),Shahin & Simon,4Ltjv18mptBgmKEOSpEiQr,techno,0.707,0.971,6,-12.573,1,0.0539,0.00178,0.861,0.309,0.429,138.994
I Wanna Mmm... - Successful Radio Version,The Lawyer,5KYAw7WiBGX4C6mgrlYRKB,techno,0.688,0.988,1,-3.355,0,0.528,0.0373,0.00104,0.57,0.672,134.69
Put A Little Love In Your Heart (Pacific 101 Mix),"Oliver Cheatham, Clubtone",3MmwzfVOH4QutuAp1d0ho6,techno,0.678,0.892,11,-9.044,0,0.121,0.0549,0.0383,0.134,0.592,134.361
Blue Monday - Vandalism Remix,"Kurd Maverick, Vandalism",5puULDIGBUSM5K6ga9JbRF,techno,0.843,0.901,0,-3.583,1,0.104,0.00342,0.593,0.597,0.839,126.999
8Erbahn - Radio Version,Blaulicht 112,6BRr9GqiDvACpMGk6nHFtQ,techno,0.746,0.956,8,-5.504,1,0.0871,0.0118,0.441,0.0856,0.454,139.971
Stormanimal - Radio Mix,Storm,4M52qr9jmHld79tKzD4Ju1,techno,0.628,0.971,2,-7.991,1,0.0365,0.000749,0.913,0.219,0.235,138.001
Cherry Coke,"No hagas el indio, haz el cherokee",58ZQM47DpUEfYMIutw6yjk,techno,0.657,0.757,5,-11.229,0,0.0338,0.0267,0.248,0.0486,0.754,159.908
Stamp! - Radio Edit,"Jeremy Healy, Amos",2bTJyCjCjKIFg6MiGnThx1,techno,0.491,0.988,2,-5.425,1,0.102,0.00304,0.789,0.1,0.0497,134.918
Pumped Up Funk - Radio Edit,"Itty Bitty, Boozy Woozy, Greatski",7qwgCuXHmC4ERgi5KgK4g5,techno,0.779,0.875,0,-9.113,1,0.0549,0.0167,0.0543,0.0857,0.363,133.506
I Kiss Your Lips - Radio Edit,Tokyo Ghetto Pussy,0y7Xf4d6snUqmMFrCTD3ql,techno,0.622,0.723,7,-7.471,1,0.0428,0.0506,0.00486,0.0961,0.38,165.0
We Love - Video Edit,Storm,51K33VzT3G7LiM4rSmkp59,techno,0.559,0.866,9,-6.146,0,0.0362,0.00135,0.25,0.208,0.327,136.996
Fly Me to the Moon - Club Radio Edit,Tokyo Ghetto Pussy,2kR5uJVEr6dZDxPIq3JUF6,techno,0.703,0.922,6,-6.384,0,0.0325,0.0163,0.000214,0.0671,0.639,138.014
Time Now - ATB Mix,Woody van Eyden,3zYVEZn0b23xoTGb8ZFrjG,techno,0.782,0.969,7,-6.972,1,0.125,0.00018,0.9,0.0911,0.431,132.232
Erdbeermund (Cherry Lips) - Doug Laurent Mix,"Hypnotic Grooves, Jo Van Nelsen",1Ey96BsMRGVQEn2XAvZF6A,techno,0.665,0.889,11,-9.62,0,0.043,0.00146,0.712,0.205,0.521,133.055
Antidote - Radio Edit,"Swedish House Mafia, Knife Party",38JE3O2HocFNvtljgtlNKv,techno,0.648,0.859,7,-4.974,1,0.111,0.00645,0.0282,0.135,0.633,128.03
Don't Look Back In Anger - Short Mix,Westbam/ML,2oJJqpn4iaqgLjLVUqcI8i,techno,0.613,0.456,5,-13.362,0,0.0276,0.00892,0.065,0.362,0.774,133.333
Follow Me - Timo Maas Remix,"Green Court, Timo Maas",5wioCxBJdYtvORLfaykSYK,techno,0.72,0.974,9,-7.43,0,0.0537,5.62e-05,0.245,0.486,0.776,135.983
Pull Over,"Armin van Buuren, Speedy J",0tj7NF1dlGwfIdGu1bQdqr,techno,0.594,0.98,8,-2.555,1,0.0469,2.41e-05,0.849,0.071,0.641,131.949
Chase The Sun - Consoul Trainin Remix,"Planet Funk, Consoul Trainin",3yQvGK8bpORXOdqFChJGHS,techno,0.518,0.83,7,-6.479,1,0.0432,0.0149,0.0127,0.156,0.105,123.9
LFO,LFO,0BELfOcufjLMZkfPu2p7K5,techno,0.738,0.747,1,-16.897,1,0.069,0.0397,0.919,0.351,0.644,124.678
RIP Groove - Radio Edit,Double 99,5FO1NUarjrRlFpOTnyritk,techno,0.547,0.94,7,-8.567,1,0.129,0.00129,0.238,0.337,0.206,128.016
Absurd - Whitewash Edit,Fluke,552FeCejfR5CwjYVFnnGq6,techno,0.319,0.952,11,-6.425,0,0.0441,5.55e-05,0.206,0.264,0.324,124.756
Moldau - Maxi Version,Time To Time,0F3ZhE7A0Z8bbHd46ZJLWK,techno,0.64,0.588,11,-15.762,0,0.032,0.000269,0.62,0.159,0.16,133.944
The Riddle,Gigi D'Agostino,0ZqveF2rEFlz2oqF2xrriP,techno,0.74,0.876,6,-6.87,0,0.0369,0.0173,0.00152,0.0785,0.825,127.002
I Pull My Gun Once,Jam & Spoon,3w0yNyzgcWpLR8OCCFrgIa,techno,0.683,0.679,1,-10.959,1,0.0458,0.000157,0.853,0.379,0.0587,137.983
I Pull My Gun Twice,Jam & Spoon,7Ahi83IB2Z87Fm9PqI173w,techno,0.782,0.904,11,-7.937,1,0.0373,0.0125,0.835,0.531,0.0366,137.994
It's a Dream - DJ Analyzer Mix,"DJ Dean, DJ Analyzer",3fqHZRHG8hRM120xZVeH09,techno,0.644,0.972,0,-5.087,1,0.0649,0.000382,0.243,0.0488,0.391,141.963
Oasis - Radio Edit,Paragliders,7lt7Q10q6F0oJ6zutVjjmZ,techno,0.594,0.961,3,-7.795,0,0.0387,0.00196,0.896,0.122,0.829,148.02
Dream Universe - Original Mix,C.M.,0xUlulwgcXq5E8Krvk7kqO,techno,0.621,0.623,0,-8.69,0,0.0348,0.00365,0.846,0.156,0.544,135.888
Why Don't You Dance With Me - RMB's Radio Mix,Future Breeze,5wODQFU7NP7VbWRlBeXS72,techno,0.774,0.692,8,-10.643,0,0.0819,0.0164,0.788,0.215,0.815,144.959
Another Day - DJ Quicksilver Remix,Future Breeze,4fdu26G9zF3D1rDDsAflVe,techno,0.703,0.698,7,-11.443,1,0.0441,0.000245,0.79,0.179,0.41,137.046
Fantasy - Radiocut,Taucher,3HTUJNgBqYUkQ5c5Az34qk,techno,0.736,0.899,7,-10.187,0,0.0361,0.129,0.00151,0.319,0.771,143.02
In Your Mind,U96,0CswP7aa4Eh00ee1HYmAe7,techno,0.683,0.832,0,-10.273,1,0.0647,0.000416,0.865,0.0947,0.0888,139.976
(X-Ray) Follow Me (feat. The Grim Reaper),"Space Frog, Grim Reaper",1SRZGlXELF0rpaZ6rVURCp,techno,0.831,0.959,7,-3.86,1,0.0832,0.0165,0.808,0.0735,0.214,138.047
In and Out - Eric Prydz Remix,"Eric Prydz, Adeva",1W2rcrbAnSzfbJEIspR3oQ,techno,0.496,0.877,6,-6.617,1,0.0799,0.00016,0.486,0.208,0.116,126.029
Born To Bounce (Music Is My Destiny) - Video Edit,Brooklyn Bounce,4eM3WxIRgXcHxmFt0a0pQ6,techno,0.615,0.863,7,-5.687,1,0.102,0.000339,0.000623,0.118,0.293,139.399
Pump Up The Jam (Single Version),"D.O.N.S., Technotronic",3PxiafBSKLwqkDyc29n3U9,techno,0.813,0.829,0,-8.113,1,0.0442,0.00793,0.000189,0.105,0.595,134.023
Another Chance,Roger Sanchez,4FiMWG04vBuuwTzkt6R861,techno,0.61,0.82,3,-10.029,1,0.0312,0.000211,0.149,0.138,0.452,127.995
Hideaway - Dubfire Needs to Score,De'Lacy,4LL7VmcWbvPV7W53kKdGSu,techno,0.845,0.754,10,-9.482,0,0.0883,0.00155,0.904,0.0981,0.35,121.994
One More Time - Radio Edit [Short Radio Edit],Daft Punk,0ijhkvBpA7OBlY4clWSUZw,techno,0.648,0.671,2,-8.49,1,0.104,0.0348,0.0,0.376,0.533,122.891
Keep Control Plus,Sono,56HmmrDKhC2GC44XyNI52X,techno,0.89,0.736,0,-8.065,1,0.0957,0.0908,0.165,0.622,0.435,130.017
The Rockafeller Skank,Fatboy Slim,48JrHJdke53Te8dQ9aWzvV,techno,0.666,0.992,7,-6.701,1,0.25,0.0111,0.00437,0.22,0.0806,152.589
Randy (never Stop That Feeling) (Westbam Remix),Mark 'Oh,6rq9EmaxuExrMNQUOCrOLD,techno,0.587,0.822,0,-12.475,1,0.0539,0.000407,0.777,0.394,0.552,154.933
Loops & Tings - Fruit Loops Remix,Jens,6f83DOtLKyKyYBbAtiordd,techno,0.53,0.928,7,-8.455,1,0.0432,0.00363,0.762,0.07,0.632,154.981
Love Song - Original Short Mix,Mark 'Oh,24KOFCuueKIeZ7UCXfWCc0,techno,0.549,0.988,0,-6.659,1,0.0404,0.00157,0.263,0.0974,0.36,162.847
Lucky Star (feat. Ron Carroll) [Radio Edit],"Superfunk, Ron Carroll",7dj72dNpVrmgevGkBmdxi4,techno,0.76,0.863,3,-7.056,0,0.0461,0.0852,2.91e-05,0.269,0.952,125.839
Shine - Radio Edit,The Space Brothers,773yYoOHgL4LN24cEjCKRo,techno,0.506,0.809,9,-8.435,0,0.0297,0.00778,0.779,0.468,0.341,134.842
Hold That Sucker Down - Builds Like a Skyscrapper Mix,OT Quartet,6B3XkOfEMjRU3lq6NdPhjO,techno,0.575,0.826,11,-7.198,0,0.0311,0.00457,0.861,0.137,0.136,129.021
Hello (Radio Edit),"Martin Solveig, Dragonette",73TCSu9lIBosJX5QpL6T2n,techno,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.012
I Like It - Radio Edit,Narcotic Thrust,2ImBZyxZFNhMnPks8GyIsY,techno,0.718,0.865,6,-7.477,0,0.0487,0.0412,0.00125,0.325,0.619,130.038
I Begin to Wonder - Original Radio Edit,J.C.A.,4l4AzCbLCMGotNZ1Z8F63h,techno,0.702,0.804,11,-8.214,1,0.0302,0.00114,1.7e-05,0.405,0.862,125.094
On a Ragga Tip '97 - Original Mix,SL2,7gX6Y2jhsrVqu9qIrxpPof,techno,0.544,0.944,9,-7.752,1,0.0697,0.0129,0.0825,0.139,0.749,139.963
Slammin' (Original Mix),Eric Prydz,2OX5gQcAkbAN9Y7lZVUBZV,techno,0.729,0.808,11,-7.961,0,0.142,0.000102,0.919,0.191,0.544,126.995
Free (Let It Be) - Radio Edit,"Stuart, Maxine",3mqlTI8W2bg4wcrgsxhV6o,techno,0.642,0.783,6,-7.799,0,0.0522,0.000852,0.124,0.185,0.845,126.068
On The Run (Radio Edit) - Remastering 2014,De Bos,6ChveaIJI3ZqMgbgG8jWp8,techno,0.732,0.99,2,-3.723,1,0.0688,0.00169,0.85,0.0725,0.884,135.021
Don't Give Up - Remastered,"Chicane, Bryan Adams",4VQ1yU0v0lbjWXKK3aGU8m,techno,0.766,0.752,10,-9.023,0,0.0513,0.13,0.561,0.11,0.328,130.997
Rapture - Avicii New Generation Mix,"Nadia Ali, Avicii",05DkjWRXy5a9rmDVxkKsGt,techno,0.55,0.942,10,-3.384,0,0.0356,0.0191,0.268,0.255,0.377,130.02
Welcome to St. Tropez - DJ Antoine vs. Mad Mark Radio Edit,"DJ Antoine, Timati, Kalenna",43dijXylJjKuis4lVZGZea,techno,0.775,0.76,0,-4.847,0,0.126,0.00573,0.0,0.341,0.766,124.977
You Gonna Want Me,Tiga,3GjQ7r5SWFnMMbwfp22aF3,techno,0.789,0.702,8,-3.865,1,0.0383,0.00873,0.0044,0.0446,0.567,126.998
Sunshine 2009 - Radio Edit,"Dance Nation, Shaun Baker",7l5a3zr1xy6hVscsoZxlhq,techno,0.6,0.973,9,-4.171,0,0.0431,0.0105,5.58e-05,0.0913,0.572,128.005
E Samba,Junior Jack,5Wt1AxOij0QzGOf8mwSUlO,techno,0.635,0.963,7,-7.307,1,0.0632,0.0034,0.17,0.114,0.784,124.973
Rocker,Alter Ego,3ENMAtH2rwnXp4sPairCxY,techno,0.687,0.474,7,-7.554,0,0.0601,2.88e-05,0.435,0.0796,0.56,129.961
Give It Up - Chocolate Puma Edit,"The Good Men, Chocolate Puma",2I9VrmQKm2mxoVpS0PSh50,techno,0.777,0.904,1,-7.506,1,0.113,0.0229,0.136,0.0266,0.0794,127.986
Bla Bla Bla,Gigi D'Agostino,04zrPERrSO4CfyargthKJ9,techno,0.821,0.833,3,-8.291,0,0.0821,0.0734,0.544,0.0739,0.961,132.975
We Are Your Friends - Justice Vs. Simian,"Justice, Simian",6KLcIhlMdXwS5rIFjPbxyg,techno,0.646,0.977,9,1.585,0,0.167,0.0102,0.769,0.201,0.606,123.016
No Stress,Laurent Wolf,7uDWgjxrb2M93oUdS97IPW,techno,0.726,0.793,3,-3.052,0,0.0671,0.154,1.53e-06,0.143,0.755,130.003
On The Beach - Vocal Cut,York,1MQ1qbKFzq46ppC436ER30,techno,0.756,0.922,1,-6.656,1,0.0424,0.0666,0.0124,0.33,0.822,133.987
I Want Your Soul,Armand Van Helden,5WEYk2b7fdg0hl42Ts3f4I,techno,0.754,0.876,10,-5.427,0,0.0696,0.00451,0.0988,0.155,0.671,127.967
Love Don't Let Me Go,David Guetta,5lgS45xqkTk2HVm7Jph9ya,techno,0.593,0.836,10,-4.774,0,0.0463,7.37e-05,0.0,0.117,0.406,127.087
Liebesschmerz,"Hans Paetsch, Schiller",2WtCpxz9eQP7gJW4izTKl9,techno,0.751,0.701,11,-9.51,0,0.0532,0.00656,0.349,0.477,0.591,136.988
Wonderful Days,Charly Lownoise & Mental Theo,3DmovoXSEvVuAsg18npXJS,techno,0.5,0.872,10,-7.79,1,0.0532,0.0196,0.909,0.0691,0.222,166.354
The Gym (Radio Edit),Ray Krebbs,4Flki3gNT3d3TZKox5UXXB,techno,0.813,0.945,7,-4.837,0,0.0509,0.00966,0.255,0.0675,0.92,127.989
Music Power (Radio Mix),Porno,1EMV52YQX8rdMdZbwfWJLm,techno,0.467,0.899,7,-4.784,1,0.102,0.00132,0.839,0.102,0.621,125.042
The Night Starts Here - Blank & Jones Remix,"Blank & Jones, Stars",1epkZpicsS1SAZTx2WabgP,techno,0.55,0.957,8,-5.165,1,0.0811,0.000211,0.435,0.206,0.443,125.994
Water Verve - DJ Quicksilver Remix,"Mark Van Dale, Enrico, DJ Quicksilver",476RmxkrYYJXykugCWqaNV,techno,0.747,0.816,9,-9.371,1,0.0336,0.00281,0.862,0.067,0.793,133.716
All over the World - Video Mix,Beam Vs. Cyrus,3sKE1SWdSje6Y4kZYfkXqC,techno,0.635,0.965,0,-4.336,1,0.0506,0.000736,0.839,0.144,0.36,138.026
He's A Pirate - Tiësto Radio Edit,"Hans Zimmer, Klaus Badelt, Geoff Zanelli, Tiësto",5rktTUMUjsu8rL6q7BFoML,techno,0.511,0.875,11,-9.154,0,0.0513,0.000185,0.911,0.413,0.516,139.992
Nothing Compares To You (Beam & Yanou Radio Cut),Dune,4glgpZTkpPLB2wpRWg1Eix,techno,0.669,0.711,5,-11.57,1,0.0322,0.049,0.449,0.26,0.896,137.014
Silence (feat. Sarah McLachlan) - DJ Tiësto's In Search of Sunrise Edit,"Delerium, Sarah McLachlan, Tiësto",3oVnbdWg48ZrmsUAQQUKbU,techno,0.602,0.847,9,-5.998,0,0.0589,0.00903,0.0306,0.0622,0.0863,138.025
Flug Auf Dem Glücksdrachen - Tunnel Trance Force Mix,"DJ Yanny, Tunnel Allstars",3E1xHOPuPBzNW4xRGtxzbU,techno,0.54,0.894,0,-9.492,1,0.0417,0.000109,0.463,0.0397,0.512,139.973
Mystery in Space - Kick in ya Face Short Cut,Mellow Trax,1S9eflVJRVeX79KIIeWuhS,techno,0.655,0.47,1,-10.957,1,0.199,0.00392,0.088,0.348,0.299,138.986
Love Come Home - Radio Mix,DJ Jean,7AWKKmsFwfFgy28Ulvb7Xi,techno,0.73,0.893,9,-6.985,1,0.0402,0.0102,0.683,0.139,0.973,127.989
Flying to the Moon - Radio Mix,Blank & Jones,5t2AhYbsADOMGLlyFVnWlU,techno,0.666,0.855,9,-8.191,0,0.0301,0.0237,0.0226,0.357,0.627,133.003
The Sound of Goodbye - Above & Beyond US Radio Edit,"Armin van Buuren, Perpetuous Dreamer, Above & Beyond",4CFDO0rOKDdewfL4RSUeA0,techno,0.606,0.972,11,-5.227,1,0.038,0.0424,0.544,0.0314,0.78,135.978
Sturm Der Nacht (Nur Für Dich) - Sasha De Vries Remix,Marc Van Linden,5r7z5su8TBzqvF3JaVwf4G,techno,0.586,0.894,7,-7.697,0,0.0414,0.0956,0.42,0.476,0.358,139.964
1998 - Paul van Dyk Remix,"Binary Finary, Paul van Dyk",72lRA680a5ZWu0l14phseH,techno,0.452,0.925,2,-7.481,1,0.0398,0.000241,0.85,0.12,0.436,136.997
The Theme (Of Progressive Attack) - Radio Edit,Brooklyn Bounce,1sc7nxhD27g0JnPKfUOgkI,techno,0.841,0.679,10,-9.029,0,0.098,0.00222,0.734,0.297,0.624,133.004
Instant Moments - Moederoverste Onie Radio Mix,R.O.O.S.,0hRrFdSxshNFyDeP2BMsGo,techno,0.83,0.792,4,-8.471,0,0.1,0.0198,0.942,0.0584,0.646,133.848
Sunshine (Take U There) - Radio Edit,Kay Cee,1tSmiV0wLTXMYKOzrP8nw2,techno,0.687,0.902,4,-8.79,0,0.0347,0.014,0.701,0.0989,0.556,133.005
I Believe (Radio Edit),Celvin Rotane,0VnZcjwgwWcCnYFvsYQeWy,techno,0.786,0.877,1,-10.209,1,0.0571,0.000323,0.918,0.05,0.228,129.987
Airwave - Radio Vocal Edit,Rank 1,294bZQoJEueD2ys3wrNDmI,techno,0.511,0.793,2,-11.87,0,0.0285,0.000563,0.826,0.123,0.233,136.067
We Are Alive,Paul van Dyk,3xfIs9U0UMMPxVb11QXvY7,techno,0.611,0.976,6,-6.385,1,0.0402,8.48e-05,0.686,0.0895,0.733,139.194
Beachball - Vocal Radio Edit,Nalin & Kane,6iyxF36JnQYzqMbpQD861R,techno,0.781,0.779,0,-8.143,1,0.0455,0.0178,0.139,0.386,0.612,134.007
I Rock (Pop Radio),"Virginia, Tom Novy",7pHxUMOvFkgowpJ6eiqc4T,techno,0.697,0.809,9,-6.62,1,0.0464,0.0622,0.000473,0.69,0.802,129.875
The Final - Radio Edit,Phil Fuldner,1Lc3Y0EwlPxuWqnJBj6ANP,techno,0.685,0.587,0,-13.294,1,0.0419,0.00314,0.722,0.382,0.472,128.921
4 Just 1 Day - Video Cut,Kai Tracid,5DHHgDUzQGdVxeDWw1wn3d,techno,0.609,0.923,4,-7.098,1,0.0348,0.12,0.608,0.153,0.529,137.969
10 In 01 - Paul van Dyk Club Mix,"Members Of Mayday, Paul van Dyk",5M1sb4X3BbQ0ROb0MLhvqx,techno,0.719,0.982,5,-5.992,1,0.0444,0.00791,0.893,0.375,0.621,137.99
Millenium Stringz - Radio Edit,Kay Cee,5Mxk3S3keHcwZoZpN9xdhk,techno,0.621,0.913,10,-8.954,0,0.0404,0.00312,0.422,0.148,0.547,138.182
Loneliness - Radio Cut,Tomcraft,1zEru7ZuZFzkjRoUDvsWQ6,techno,0.629,0.914,6,-7.344,0,0.0382,0.0343,0.531,0.095,0.724,131.961
On The Move,Barthezz,5yY7hdKeNlfHO2HOyksGyj,techno,0.632,0.991,10,-7.676,0,0.0449,0.0569,0.938,0.302,0.63,142.796
Something,Lasgo,3e9L9HiHKcfYLAga28Vmcf,techno,0.643,0.981,7,-6.644,0,0.0439,0.0271,8.93e-05,0.11,0.38,140.01
Raise Your Weapon - Madeon Extended Remix,"deadmau5, Madeon",2ZIfv0fO740IFZdTJTP1JA,techno,0.704,0.696,8,-5.23,0,0.0549,0.0183,1.79e-05,0.0727,0.452,126.066
Ecuador - Original Radio Edit,Sash!,1arJHhz6TxMV50SNvSmGnV,techno,0.591,0.888,4,-6.836,1,0.0354,0.00223,0.699,0.396,0.588,132.885
Barbra Streisand (Radio Edit),Duck Sauce,5pYlc1vQ6999WU43WzF4SR,techno,0.763,0.925,1,-1.997,1,0.0969,0.000737,0.136,0.218,0.455,127.95
Miami Pop (Radio Pop),Phil Fuldner,0R6cxVhUfym7DNW6LgflFl,techno,0.776,0.944,8,-4.856,1,0.0759,0.0422,0.791,0.0612,0.783,127.978
